Date,Meteo,Temperature,Collection,Line,Color,Eyewear,Gender,Age,Quantity,Salesman
4/14/2017,Clear,Moderate,A,ModelA6,Transparent,Solar,M,15-30,1,Employe5
4/14/2017,Clear,Moderate,A,ModelA8,Black,Frame,F,30-45,1,Employe5
4/14/2017,Clear,Moderate,C,ModelC2,Yellow,Solar,F,30-45,1,Employe5
4/14/2017,Clear,Moderate,A,ModelA3,Orange,Solar,F,30-45,1,Employe5
4/15/2017,Cloudy + Rainy,Moderate,C,ModelC3,Black,Solar,F,45-60,1,Employe5
4/15/2017,Cloudy + Rainy,Moderate,C,ModelC1,Black,Frame,M,30-45,1,Employe5
4/15/2017,Cloudy + Rainy,Moderate,B,ModelB3,Yellow,Solar,F,45-60,1,Boss
4/15/2017,Cloudy + Rainy,Moderate,A,ModelA3,Transparent,Solar,F,15-30,1,Boss
4/15/2017,Cloudy + Rainy,Moderate,C,ModelC1,Green,Solar,M,45-60,1,Boss
4/15/2017,Cloudy + Rainy,Moderate,B,ModelB3,Gold,Solar,F,15-30,1,Employe4
4/15/2017,Cloudy + Rainy,Moderate,C,ModelC1,Green,Solar,F,45-60,1,Employe4
4/15/2017,Cloudy + Rainy,Moderate,C,ModelC2,Blue,Optical,F,15-30,1,Boss
4/15/2017,Cloudy + Rainy,Moderate,A,ModelA6,Transparent,Solar,F,15-30,1,Employe4
4/15/2017,Cloudy + Rainy,Moderate,B,ModelB3,Yellow,Optical,F,15-30,1,Employe5
4/15/2017,Cloudy + Rainy,Moderate,A,ModelA9,Black,Solar,M,30-45,1,Employe4
4/15/2017,Cloudy + Rainy,Moderate,A,ModelA8,Black,Solar,M,15-30,1,Boss
4/15/2017,Cloudy + Rainy,Moderate,A,ModelA17,Black,Optical,M,30-45,1,Boss
4/15/2017,Cloudy + Rainy,Moderate,B,ModelB3,Yellow,Optical,F,15-30,1,Employe5
4/15/2017,Cloudy + Rainy,Moderate,C,ModelC1,Yellow,Optical,M,15-30,1,Boss
4/15/2017,Cloudy + Rainy,Moderate,A,ModelA3,Orange,Optical,F,30-45,1,Employe4
4/15/2017,Cloudy + Rainy,Moderate,B,ModelB1,Yellow,Solar,M,30-45,1,Employe5
4/15/2017,Cloudy + Rainy,Moderate,C,ModelC1,Green,Solar,F,30-45,1,Boss
4/15/2017,Cloudy + Rainy,Moderate,C,ModelC1,Green,Optical,F,45-60,1,Boss
4/15/2017,Cloudy + Rainy,Moderate,A,ModelA8,Black,Solar,M,15-30,1,Boss
4/15/2017,Cloudy + Rainy,Moderate,A,ModelA6,Blue,Solar_Opt,M,15-30,1,Boss
4/16/2017,Sunny,Moderate,B,ModelB3,Gold,Solar_Opt,F,30-45,1,Boss
4/16/2017,Sunny,Moderate,A,ModelA14,Blue,Optical,F,30-45,1,Boss
4/16/2017,Sunny,Moderate,C,ModelC2,Black,Optical,M,30-45,1,Boss
4/16/2017,Sunny,Moderate,B,ModelB3,Silver,Solar_Opt,F,30-45,1,Boss
4/16/2017,Sunny,Moderate,B,ModelB4,Blue,Solar,F,45-60,1,Employe4
4/16/2017,Cloudy,Moderate,B,ModelB2,Transparent,Solar,M,30-45,1,Employe4
4/16/2017,Cloudy,Moderate,C,ModelC2,Blue,Optical,F,15-30,1,Employe4
4/16/2017,Cloudy,Moderate,A,ModelA3,Blue,Solar,M,30-45,1,Employe5
4/16/2017,Cloudy,Moderate,C,ModelC1,Green,Optical,M,30-45,1,Employe4
4/16/2017,Cloudy,Moderate,A,ModelA7,Brown,Solar,M,30-45,1,Employe4
4/16/2017,Cloudy,Moderate,B,ModelB2,Transparent,Solar,F,30-45,1,Employe5
4/16/2017,Cloudy,Moderate,A,ModelA9,Brown,Solar,M,30-45,1,Boss
4/17/2017,Cloudy,Chill,A,ModelA3,Blue,Optical,M,60 +,1,Employe4
4/17/2017,Cloudy,Chill,A,ModelA6,Silver,Optical,M,30-45,1,Boss
4/17/2017,Cloudy,Chill,C,ModelC3,Black,Solar,M,30-45,1,Boss
4/17/2017,Cloudy,Chill,C,ModelC1,Green,Solar,F,45-60,1,Employe4
4/17/2017,Cloudy,Chill,C,ModelC2,Yellow,Optical,F,15-30,1,Boss
4/17/2017,Cloudy,Chill,C,ModelC3,Red,Solar,M,45-60,1,Employe4
4/17/2017,Cloudy,Chill,B,ModelB3,Gold,Solar,F,15-30,1,Employe4
4/17/2017,Cloudy,Chill,B,ModelB4,Blue,Solar,F,30-45,1,Employe4
4/18/2017,Rainy,Chill,A,ModelA24,Black,Solar,F,45-60,1,Employe4
4/18/2017,Cloudy,Chill,B,ModelB1,Shiny,Solar,M,30-45,1,Boss
4/18/2017,Cloudy,Chill,B,ModelB3,Yellow,Solar,M,30-45,1,Employe4
4/18/2017,Cloudy,Chill,B,ModelB4,Transparent,Solar,M,30-45,1,Boss
4/18/2017,Cloudy,Chill,A,ModelA6,Transparent,Solar,M,30-45,1,Employe4
4/19/2017,Sunny,Chill,C,ModelC3,Red,Solar,M,30-45,1,Boss
4/19/2017,Sunny,Chill,C,ModelC1,Yellow,Optical,F,60 +,1,Boss
4/19/2017,Sunny,Chill,A,ModelA8,Black,Solar,F,45-60,1,Boss
4/19/2017,Sunny,Chill,C,ModelC3,Black,Solar,F,15-30,1,Employe4
4/19/2017,Sunny,Chill,A,ModelA3,Blue,Optical,F,45-60,1,Employe4
4/19/2017,Sunny,Chill,B,ModelB3,Blue,Optical,M,45-60,1,Employe4
4/19/2017,Sunny,Chill,A,ModelA3,Silver,Solar,F,15-30,1,Employe4
4/19/2017,Sunny,Chill,B,ModelB3,Yellow,Solar,F,15-30,1,Employe4
4/19/2017,Sunny,Chill,C,ModelC2,Gold,Optical,M,30-45,1,Employe4
4/20/2017,Sunny,Chill,C,ModelC1,Green,Optical,M,15-30,1,Boss
4/20/2017,Sunny,Chill,A,ModelA6,Transparent,Solar_Opt,M,30-45,1,Boss
4/20/2017,Sunny,Chill,C,ModelC2,Yellow,Optical,F,45-60,1,Boss
4/20/2017,Sunny,Chill,A,ModelA3,Orange,Solar_Opt,F,45-60,1,Boss
4/20/2017,Sunny,Chill,A,ModelA6,Transparent,Optical,M,60 +,1,Boss
4/20/2017,Sunny,Chill,A,ModelA13,Red,Optical,M,30-45,1,Boss
4/20/2017,Sunny,Chill,A,ModelA14,Blue,Optical,M,45-60,1,Boss
4/20/2017,Sunny,Chill,A,ModelA18,Gray,Solar,M,15-30,1,Boss
4/20/2017,Sunny,Chill,A,ModelA6,Transparent,Solar,M,30-45,1,Boss
4/21/2017,Clear,Chill,A,ModelA14,Black,Frame,F,45-60,1,Boss
4/21/2017,Clear,Chill,A,ModelA8,Black,Solar,F,15-30,1,Boss
4/21/2017,Clear,Chill,B,ModelB4,Blue,Solar,F,15-30,1,Boss
4/21/2017,Clear,Chill,A,ModelA14,Blue,Optical,F,30-45,1,Boss
4/21/2017,Clear,Chill,C,ModelC2,Yellow,Optical,M,15-30,1,Boss
4/21/2017,Clear,Chill,B,ModelB4,Transparent,Solar,F,15-30,1,Boss
4/21/2017,Clear,Chill,C,ModelC2,Black,Solar,M,30-45,1,Boss
4/22/2017,Cloudy,Chill,A,ModelA3,Orange,Optical,M,45-60,1,Employe4
4/22/2017,Cloudy,Chill,A,ModelA3,Transparent,Solar_Opt,M,45-60,1,Employe4
4/22/2017,Cloudy,Chill,C,ModelC2,Yellow,Optical,F,15-30,1,Employe4
4/22/2017,Cloudy,Chill,A,ModelA3,Blue,Optical,F,30-45,1,Employe4
4/22/2017,Cloudy,Chill,A,ModelA14,Blue,Optical,F,00-15,1,Employe4
4/22/2017,Cloudy,Chill,C,ModelC1,Black,Optical,M,45-60,1,Employe4
4/22/2017,Cloudy,Chill,C,ModelC2,Yellow,Optical,F,15-30,1,Boss
4/22/2017,Cloudy,Chill,A,ModelA2,Black,Optical,M,30-45,1,Boss
4/22/2017,Cloudy,Chill,A,ModelA14,Blue,Optical,F,45-60,1,Boss
4/22/2017,Cloudy,Chill,B,ModelB3,Yellow,Optical,F,15-30,1,Boss
4/22/2017,Cloudy,Chill,A,ModelA6,Silver,Optical,F,30-45,1,Employe4
4/22/2017,Cloudy,Chill,C,ModelC2,Blue,Optical,F,15-30,1,Boss
4/22/2017,Cloudy,Chill,B,ModelB2,Blue,Solar,M,30-45,1,Employe4
4/22/2017,Cloudy,Chill,B,ModelB4,Transparent,Solar,F,15-30,1,Boss
4/22/2017,Cloudy,Chill,A,ModelA6,Transparent,Solar,F,15-30,1,Employe4
4/22/2017,Cloudy,Chill,A,ModelA1,Brown,Solar,F,30-45,1,Boss
4/22/2017,Cloudy,Chill,B,ModelB2,Blue,Optical,F,15-30,1,Employe4
4/22/2017,Cloudy,Chill,A,ModelA9,Gray,Solar,F,30-45,1,Boss
4/22/2017,Cloudy,Chill,A,ModelA17,Black,Solar,F,30-45,1,Boss
4/22/2017,Cloudy,Chill,A,ModelA1,Black,Solar,F,30-45,1,Boss
4/22/2017,Cloudy,Chill,B,ModelB3,Gold,Solar,F,15-30,1,Employe4
4/22/2017,Cloudy,Chill,A,ModelA3,Orange,Solar,F,30-45,1,Boss
4/22/2017,Cloudy,Chill,A,ModelA6,Blue,Solar,F,15-30,1,Employe5
4/22/2017,Cloudy,Chill,A,ModelA3,Blue,Optical,M,15-30,1,Employe5
4/23/2017,Sunny,Chill,A,ModelA29,Brown,Optical,M,15-30,1,Employe4
4/23/2017,Sunny,Chill,A,ModelA6,Blue,Solar_Opt,M,30-45,1,Employe3
4/23/2017,Sunny,Chill,B,ModelB2,Transparent,Solar,M,30-45,1,Employe5
4/23/2017,Sunny,Chill,A,ModelA1,Brown,Solar,F,30-45,1,Employe3
4/23/2017,Sunny,Chill,C,ModelC3,Black,Solar,F,15-30,1,Employe5
4/23/2017,Sunny,Chill,A,ModelA3,Transparent,Solar,M,30-45,1,Employe4
4/23/2017,Sunny,Chill,C,ModelC3,Red,Solar,F,15-30,1,Employe5
4/23/2017,Sunny,Chill,A,ModelA20,Gray,Optical,F,30-45,1,Employe3
4/23/2017,Sunny,Chill,A,ModelA8,Shiny,Solar,M,45-60,1,Employe3
4/23/2017,Sunny,Chill,C,ModelC2,Black,Solar,M,45-60,1,Employe3
4/23/2017,Sunny,Chill,C,ModelC2,Black,Solar,M,45-60,1,Employe3
4/23/2017,Sunny,Chill,C,ModelC3,Black,Solar,F,45-60,1,Employe4
4/23/2017,Sunny,Chill,C,ModelC2,Yellow,Solar_Opt,F,30-45,1,Employe4
4/23/2017,Sunny,Chill,A,ModelA3,Blue,Optical,M,15-30,1,Employe3
4/24/2017,Sunny,Chill,A,ModelA22,Pink,Solar,F,60 +,1,Employe4
4/24/2017,Sunny,Chill,B,ModelB3,Yellow,Solar,F,45-60,1,Employe4
4/24/2017,Sunny,Chill,A,ModelA9,Brown,Solar,F,45-60,1,Employe4
4/24/2017,Sunny,Chill,A,ModelA29,Black,Optical,M,45-60,1,Employe4
4/24/2017,Sunny,Chill,C,ModelC2,Black,Optical,M,15-30,1,Employe4
4/24/2017,Sunny,Chill,C,ModelC2,Gold,Optical,F,45-60,1,Boss
4/24/2017,Sunny,Chill,C,ModelC3,Black,Solar,M,30-45,1,Boss
4/25/2017,Sunny,Chill,A,ModelA23,Orange,Solar,F,30-45,1,Employe4
4/25/2017,Sunny,Chill,A,ModelA16,Shiny,Solar,F,30-45,1,Employe4
4/25/2017,Sunny,Chill,B,ModelB3,Blue,Optical,F,45-60,1,Boss
4/25/2017,Sunny,Chill,A,ModelA14,Blue,Optical,M,15-30,1,Employe4
4/25/2017,Sunny,Chill,A,ModelA11,Silver,Optical,M,15-30,1,Employe4
4/26/2017,Cloudy,Chill,A,ModelA3,Orange,Optical,F,15-30,1,Employe4
4/26/2017,Cloudy,Chill,B,ModelB3,Gold,Frame,M,30-45,1,Boss
4/26/2017,Sunny,Chill,A,ModelA6,Silver,Optical,F,45-60,1,Employe4
4/26/2017,Sunny,Chill,B,ModelB3,Yellow,Solar,F,15-30,1,Employe4
4/26/2017,Cloudy,Chill,A,ModelA2,Black,Optical,M,30-45,1,Employe4
4/26/2017,Cloudy,Chill,A,ModelA23,White,Optical,F,30-45,1,Employe4
4/26/2017,Cloudy,Chill,A,ModelA8,Black,Optical,M,15-30,1,Boss
4/26/2017,Cloudy,Chill,A,ModelA9,Silver,Solar_Opt,M,15-30,1,Boss
4/27/2017,Cloudy,Chill,A,ModelA20,Gray,Optical,F,30-45,1,Boss
4/27/2017,Cloudy,Chill,B,ModelB3,Gold,Optical,F,30-45,1,Employe4
4/27/2017,Cloudy + Rainy,Chill,A,ModelA16,Shiny,Solar_Opt,M,30-45,1,Employe4
4/27/2017,Cloudy,Chill,A,ModelA3,Blue,Optical,M,15-30,1,Employe4
4/27/2017,Cloudy,Chill,A,ModelA11,Gray,Optical,M,45-60,1,Boss
4/27/2017,Cloudy,Chill,B,ModelB3,Blue,Optical,M,30-45,1,Employe4
4/27/2017,Cloudy,Chill,B,ModelB3,Gold,Optical,F,30-45,1,Boss
4/27/2017,Cloudy,Chill,A,ModelA3,Transparent,Optical,M,30-45,1,Boss
4/27/2017,Cloudy,Chill,B,ModelB3,Yellow,Solar_Opt,M,30-45,1,Boss
4/28/2017,Sunny,Chill,C,ModelC1,Black,Solar,M,30-45,1,Boss
4/28/2017,Sunny,Chill,A,ModelA3,Blue,Solar,M,30-45,1,Boss
4/28/2017,Sunny,Chill,C,ModelC1,Black,Optical,M,15-30,1,Boss
4/28/2017,Cloudy + Rainy,Chill,B,ModelB3,Gold,Solar,F,15-30,1,Boss
4/28/2017,Cloudy + Rainy,Chill,A,ModelA3,Blue,Solar,M,30-45,1,Boss
4/28/2017,Cloudy + Rainy,Chill,A,ModelA24,Pink,Optical,F,60 +,1,Boss
4/28/2017,Cloudy + Rainy,Chill,C,ModelC1,Green,Optical,F,60 +,1,Boss
4/29/2017,Sunny,Chill,A,ModelA3,Silver,Solar_Opt,F,30-45,1,Boss
4/29/2017,Sunny,Chill,B,ModelB3,Gold,Solar_Opt,F,30-45,1,Boss
4/29/2017,Sunny,Chill,A,ModelA14,Blue,Optical,F,30-45,1,Boss
4/29/2017,Sunny,Chill,B,ModelB2,Blue,Solar_Opt,F,30-45,1,Boss
4/29/2017,Sunny,Chill,A,ModelA14,Blue,Optical,M,45-60,1,Boss
4/29/2017,Sunny,Chill,A,ModelA13,Yellow,Optical,F,30-45,1,Boss
4/29/2017,Sunny,Chill,A,ModelA6,Silver,Solar,F,15-30,1,Boss
4/29/2017,Sunny,Chill,B,ModelB2,Transparent,Optical,F,15-30,1,Employe5
4/29/2017,Sunny,Chill,A,ModelA14,Blue,Optical,F,30-45,1,Employe4
4/29/2017,Sunny,Chill,A,ModelA3,Blue,Solar,M,30-45,1,Employe4
4/29/2017,Sunny,Chill,A,ModelA20,Gray,Frame,M,15-30,1,Employe4
4/29/2017,Sunny,Chill,C,ModelC2,Black,Frame,M,15-30,1,Employe4
4/29/2017,Sunny,Chill,A,ModelA9,Brown,Solar,M,30-45,1,Boss
4/29/2017,Sunny,Chill,A,ModelA9,Silver,Solar,F,15-30,1,Boss
4/29/2017,Sunny,Chill,A,ModelA3,Transparent,Solar,M,15-30,1,Boss
4/29/2017,Sunny,Chill,B,ModelB3,Gold,Solar,F,15-30,1,Boss
4/29/2017,Sunny,Chill,B,ModelB4,Blue,Solar_Opt,F,45-60,1,Employe4
4/29/2017,Sunny,Chill,C,ModelC2,Blue,Optical,M,30-45,1,Boss
4/29/2017,Sunny,Chill,C,ModelC2,Blue,Optical,F,30-45,1,Employe5
4/29/2017,Sunny,Chill,A,ModelA9,Gray,Solar,M,15-30,1,Employe5
4/29/2017,Sunny,Chill,A,ModelA3,Blue,Optical,M,45-60,1,Boss
4/30/2017,Sunny,Chill,A,ModelA3,Blue,Solar,M,45-60,1,Employe5
4/30/2017,Sunny,Chill,A,ModelA3,Transparent,Solar,F,15-30,1,Employe5
4/30/2017,Sunny,Chill,C,ModelC2,Yellow,Solar,F,15-30,1,Employe5
4/30/2017,Sunny,Chill,A,ModelA1,Pink,Solar,F,30-45,1,Employe3
4/30/2017,Sunny,Chill,A,ModelA10,Yellow,Solar,F,30-45,1,Employe5
4/30/2017,Sunny,Chill,A,ModelA1,Blue,Solar,F,15-30,1,Employe3
4/30/2017,Sunny,Chill,A,ModelA17,Black,Solar,M,15-30,1,Employe3
4/30/2017,Cloudy,Chill,A,ModelA18,Brown,Solar,M,15-30,1,Employe3
4/30/2017,Cloudy,Chill,A,ModelA9,Gray,Solar,F,45-60,1,Employe3
4/30/2017,Cloudy,Chill,B,ModelB3,Gold,Optical,F,30-45,1,Boss
4/30/2017,Cloudy,Chill,B,ModelB2,Transparent,Frame,F,15-30,1,Employe3
4/30/2017,Cloudy,Chill,A,ModelA18,Brown,Optical,F,45-60,1,Boss
4/30/2017,Cloudy,Chill,A,ModelA14,Green,Solar_Opt,F,45-60,1,Boss
4/30/2017,Cloudy,Chill,A,ModelA23,Blue,Solar,M,15-30,1,Employe5
4/30/2017,Cloudy,Chill,B,ModelB3,Yellow,Solar,M,15-30,1,Employe3
4/30/2017,Cloudy,Chill,B,ModelB3,Gold,Solar,F,45-60,1,Employe3
5/1/2017,Sunny,Chill,C,ModelC2,Gold,Optical,F,30-45,1,Boss
5/1/2017,Sunny,Chill,C,ModelC2,Blue,Frame,M,30-45,1,Boss
5/1/2017,Sunny,Chill,C,ModelC2,Blue,Optical,M,15-30,1,Boss
5/1/2017,Sunny,Chill,A,ModelA18,Gray,Frame,F,45-60,1,Boss
5/1/2017,Sunny,Chill,A,ModelA22,Black,Solar,F,45-60,1,Boss
5/1/2017,Sunny,Chill,A,ModelA21,Black,Frame,M,45-60,1,Boss
5/1/2017,Sunny,Chill,A,ModelA17,Gray,Solar,M,45-60,1,Boss
5/1/2017,Sunny,Chill,A,ModelA3,Silver,Solar,F,15-30,1,Boss
5/1/2017,Sunny,Chill,A,ModelA13,Black,Solar,M,45-60,1,Boss
5/1/2017,Sunny,Chill,C,ModelC3,Gold,Solar,M,30-45,1,Boss
5/1/2017,Cloudy,Chill,A,ModelA14,Red,Optical,F,60 +,1,Boss
5/1/2017,Cloudy,Chill,A,ModelA3,Transparent,Solar,F,30-45,1,Boss
5/1/2017,Cloudy,Chill,A,ModelA8,Shiny,Optical,M,45-60,1,Boss
5/2/2017,Sunny,Chill,A,ModelA6,Silver,Solar_Opt,M,45-60,1,Employe4
5/2/2017,Sunny,Chill,A,ModelA6,Silver,Solar_Opt,M,15-30,1,Boss
5/2/2017,Sunny,Chill,A,ModelA9,Brown,Solar,M,15-30,1,Boss
5/2/2017,Partly Cloudy,Chill,A,ModelA6,Blue,Solar,M,30-45,1,Employe4
5/2/2017,Partly Cloudy,Chill,B,ModelB3,Gold,Optical,F,15-30,1,Boss
5/2/2017,Partly Cloudy,Chill,C,ModelC2,Blue,Optical,F,30-45,1,Employe4
5/3/2017,Rainy,Chill,A,ModelA14,Green,Optical,F,15-30,1,Employe4
5/3/2017,Rainy,Chill,A,ModelA6,Transparent,Solar,F,30-45,1,Employe4
5/3/2017,Rainy,Chill,C,ModelC2,Yellow,Solar,F,15-30,1,Employe4
5/3/2017,Rainy,Chill,A,ModelA28,Green,Optical,M,60 +,1,Employe4
5/3/2017,Rainy,Chill,A,ModelA9,Brown,Optical,M,15-30,1,Employe4
5/4/2017,Cloudy,Chill,A,ModelA1,Black,Solar_Opt,F,45-60,1,Boss
5/4/2017,Cloudy,Chill,A,ModelA6,Blue,Solar_Opt,M,45-60,1,Boss
5/4/2017,Cloudy,Chill,B,ModelB3,Yellow,Solar,F,45-60,1,Boss
5/4/2017,Cloudy,Chill,B,ModelB3,Yellow,Solar,M,45-60,1,Boss
5/5/2017,Partly Cloudy,Chill,A,ModelA6,Silver,Optical,M,15-30,1,Boss
5/5/2017,Partly Cloudy,Chill,C,ModelC2,Blue,Optical,F,45-60,1,Boss
5/5/2017,Partly Cloudy,Chill,B,ModelB3,Yellow,Optical,F,30-45,1,Boss
5/5/2017,Partly Cloudy,Chill,A,ModelA8,Black,Solar,M,60 +,1,Boss
5/5/2017,Partly Cloudy,Chill,B,ModelB3,Gold,Solar,M,30-45,1,Boss
5/5/2017,Partly Cloudy,Chill,A,ModelA3,Orange,Solar,F,45-60,1,Boss
5/5/2017,Partly Cloudy,Chill,A,ModelA9,Brown,Solar,F,45-60,1,Boss
5/6/2017,Rainy,Chill,A,ModelA18,Gray,Solar,M,15-30,1,Employe4
5/6/2017,Rainy,Chill,C,ModelC2,Gold,Optical,M,15-30,1,Employe4
5/6/2017,Rainy,Chill,A,ModelA20,Purple,Solar,F,30-45,1,Employe3
5/6/2017,Rainy,Chill,A,ModelA14,Green,Optical,F,15-30,1,Employe4
5/6/2017,Rainy,Chill,A,ModelA13,Yellow,Solar,M,30-45,1,Employe5
5/6/2017,Rainy,Chill,A,ModelA3,Blue,Optical,M,15-30,1,Employe3
5/6/2017,Rainy,Chill,C,ModelC3,Red,Solar,F,30-45,1,Employe4
5/6/2017,Rainy,Chill,A,ModelA6,Silver,Optical,M,15-30,1,Employe4
5/6/2017,Rainy,Chill,C,ModelC3,Red,Solar,M,30-45,1,Employe4
5/6/2017,Rainy,Chill,C,ModelC1,Brown,Optical,F,15-30,1,Employe3
5/7/2017,Cloudy,Chill,A,ModelA3,Transparent,Optical,F,15-30,1,Employe5
5/7/2017,Cloudy,Chill,A,ModelA16,Black,Frame,M,30-45,1,Employe4
5/7/2017,Cloudy,Chill,A,ModelA10,Purple,Solar,F,30-45,1,Employe4
5/7/2017,Cloudy,Chill,C,ModelC2,Yellow,Solar,F,30-45,1,Employe4
5/7/2017,Cloudy,Chill,C,ModelC3,Black,Solar,M,30-45,1,Employe5
5/7/2017,Cloudy,Chill,C,ModelC1,Yellow,Solar,M,30-45,1,Employe4
5/7/2017,Cloudy,Chill,A,ModelA6,Transparent,Solar,M,30-45,1,Employe4
5/7/2017,Cloudy,Chill,A,ModelA9,Gray,Solar_Opt,F,30-45,1,Employe4
5/7/2017,Cloudy,Chill,A,ModelA6,Transparent,Solar,M,30-45,1,Employe5
5/7/2017,Cloudy,Chill,C,ModelC1,Brown,Solar_Opt,M,15-30,1,Employe5
5/7/2017,Cloudy,Chill,A,ModelA23,White,Optical,M,30-45,1,Employe5
5/7/2017,Cloudy,Chill,C,ModelC1,Brown,Optical,M,15-30,1,Employe4
5/7/2017,Cloudy,Chill,B,ModelB3,Yellow,Solar,M,30-45,1,Employe4
5/7/2017,Cloudy,Chill,B,ModelB1,Transparent,Solar,M,30-45,1,Employe4
5/7/2017,Cloudy,Chill,A,ModelA3,Blue,Solar,M,15-30,1,Employe5
5/7/2017,Cloudy,Chill,A,ModelA3,Orange,Solar,F,15-30,1,Employe5
5/7/2017,Cloudy,Chill,A,ModelA6,Blue,Solar,M,15-30,1,Employe4
5/8/2017,Cloudy,Chill,A,ModelA3,Orange,Solar,F,15-30,1,Employe5
5/8/2017,Cloudy,Chill,A,ModelA3,Orange,Frame,F,45-60,1,Employe4
5/8/2017,Cloudy,Chill,B,ModelB1,Transparent,Solar,M,30-45,1,Employe4
5/8/2017,Cloudy,Chill,C,ModelC3,Black,Solar,M,30-45,1,Employe4
5/8/2017,Cloudy,Chill,A,ModelA13,Black,Optical,F,30-45,1,Employe4
5/8/2017,Rainy,Chill,C,ModelC2,Black,Optical,M,30-45,1,Employe4
5/9/2017,Sunny,Moderate,C,ModelC2,Blue,Solar,F,15-30,1,Employe4
5/9/2017,Sunny,Moderate,A,ModelA18,Gray,Solar,M,30-45,1,Employe4
5/9/2017,Sunny,Moderate,A,ModelA1,Pink,Solar,F,45-60,1,Boss
5/9/2017,Sunny,Moderate,A,ModelA15,Brown,Frame,F,45-60,1,Boss
5/9/2017,Sunny,Moderate,A,ModelA2,Black,Optical,M,30-45,1,Boss
5/10/2017,Sunny,Moderate,A,ModelA3,Blue,Solar,M,15-30,1,Employe5
5/10/2017,Sunny,Moderate,A,ModelA10,Blue,Solar,F,45-60,1,Employe5
5/10/2017,Sunny,Moderate,A,ModelA23,Blue,Solar,F,30-45,1,Employe4
5/10/2017,Sunny,Moderate,C,ModelC1,Brown,Solar,M,15-30,1,Employe5
5/10/2017,Sunny,Moderate,A,ModelA6,Silver,Optical,M,15-30,1,Boss
5/10/2017,Sunny,Moderate,B,ModelB3,Yellow,Optical,F,15-30,1,Employe4
5/10/2017,Sunny,Moderate,A,ModelA3,Silver,Optical,F,30-45,1,Employe4
5/10/2017,Sunny,Moderate,A,ModelA18,Gray,Solar,F,60 +,1,Employe5
5/12/2017,Sunny,Moderate,A,ModelA7,Orange,Solar,M,15-30,1,Employe5
5/12/2017,Sunny,Moderate,C,ModelC1,Yellow,Solar,M,15-30,1,Boss
5/12/2017,Sunny,Moderate,A,ModelA3,Orange,Optical,F,30-45,1,Boss
5/12/2017,Clear,Moderate,C,ModelC3,Black,Solar,F,15-30,1,Employe5
5/12/2017,Clear,Moderate,A,ModelA1,Pink,Solar,F,15-30,1,Employe5
5/12/2017,Stormy,Moderate,C,ModelC1,Brown,Optical,F,15-30,1,Boss
5/12/2017,Stormy,Moderate,A,ModelA6,Silver,Optical,M,30-45,1,Boss
5/12/2017,Stormy,Moderate,A,ModelA6,Silver,Solar,M,60 +,1,Employe5
5/12/2017,Stormy,Moderate,B,ModelB3,Yellow,Solar,F,15-30,1,Boss
5/13/2017,Sunny,Moderate,A,ModelA3,Orange,Solar,F,15-30,1,Employe4
5/13/2017,Clear,Moderate,A,ModelA6,Silver,Optical,F,15-30,1,Employe4
5/13/2017,Sunny,Moderate,B,ModelB2,Transparent,Solar,F,30-45,1,Employe4
5/13/2017,Sunny,Moderate,A,ModelA17,Silver,Optical,F,15-30,1,Boss
5/13/2017,Sunny,Moderate,A,ModelA7,Brown,Solar,M,15-30,1,Boss
5/13/2017,Sunny,Moderate,A,ModelA3,Blue,Solar,M,15-30,1,Employe3
5/13/2017,Sunny,Moderate,C,ModelC3,Gold,Solar,F,30-45,1,Boss
5/13/2017,Sunny,Moderate,A,ModelA23,Blue,Solar_Opt,M,60 +,1,Employe3
5/13/2017,Sunny,Moderate,B,ModelB3,Yellow,Optical,M,15-30,1,Boss
5/13/2017,Sunny,Moderate,A,ModelA6,Silver,Optical,M,15-30,1,Employe4
5/13/2017,Sunny,Moderate,A,ModelA6,Transparent,Solar,M,30-45,1,Employe4
5/13/2017,Sunny,Moderate,B,ModelB3,Yellow,Optical,F,15-30,1,Employe4
5/13/2017,Sunny,Moderate,C,ModelC1,Yellow,Optical,F,60 +,1,Employe4
5/13/2017,Sunny,Moderate,B,ModelB3,Gold,Optical,F,45-60,1,Employe4
5/13/2017,Sunny,Moderate,C,ModelC2,Blue,Optical,M,15-30,1,Employe4
5/13/2017,Sunny,Moderate,A,ModelA6,Blue,Optical,M,15-30,1,Employe4
5/13/2017,Sunny,Moderate,C,ModelC2,Blue,Optical,F,30-45,1,Employe3
5/13/2017,Sunny,Moderate,B,ModelB3,Yellow,Optical,F,15-30,1,Employe3
5/13/2017,Sunny,Moderate,A,ModelA3,Orange,Optical,F,15-30,1,Employe3
5/13/2017,Sunny,Moderate,A,ModelA27,Green,Optical,F,15-30,1,Employe4
5/13/2017,Sunny,Moderate,C,ModelC2,Yellow,Solar,F,30-45,1,Boss
5/13/2017,Sunny,Moderate,A,ModelA1,Brown,Solar,F,60 +,1,Boss
5/13/2017,Sunny,Moderate,C,ModelC3,Red,Solar,M,30-45,1,Boss
5/13/2017,Sunny,Moderate,A,ModelA23,Orange,Solar,M,15-30,1,Employe3
5/13/2017,Sunny,Moderate,C,ModelC1,Yellow,Solar,M,15-30,1,Employe4
5/13/2017,Sunny,Moderate,A,ModelA8,Black,Solar,M,15-30,1,Boss
